row,manufacturer,code,description,qty
3758,Festo,8162298,NECB-S-M8G3-C2,1
3759,Festo,575307,NECC-L2G24-C1,1
3760,Festo,543109,NECU-M-S-D12G4-C2-ET,1
3761,Festo,8032867,NEDY-L2R1-V1-M12G5-U-N-M12W4-0.3R,1
3762,Festo,8035485,NEDY-L2R1-V1-M8G3-U-0.3L-M8G4-2.5R,1
3763,Festo,8005301,NEDY-L2R1-V1-M8G3-U-M12G4-2.5R,1
3764,Festo,5054513,NEKM-C6-C16-D,1
3765,Festo,161112,NEV-02-VDMA,1
3766,Festo,8030277,NPFC-D-2G12-M,1
3767,Festo,8030272,NPFC-D-2G14-M,1
3768,Festo,8030289,NPFC-D-2R1-M,1
3769,Festo,8030273,NPFC-D-G14-G38-M,1
3770,Festo,8030270,NPFC-D-G18-G14-M,1
3771,Festo,8030271,NPFC-D-G18-G38-M,1
3772,Festo,8030276,NPFC-D-G38-G12-M,1
3773,Festo,8142590,NPFC-DS-G12-G12-M,1
3774,Festo,8142586,NPFC-DS-G14-G38-M,1
3775,Festo,8142583,NPFC-DS-G18-G18-M,1
3776,Festo,8030299,NPFC-E1-2G14-FM,1
3777,Festo,8030299,NPFC-E1-2G14-FM,1
3778,Festo,8030298,NPFC-E1-2G18-FM,1
3779,Festo,8030298,NPFC-E1-2G18-FM,1
3780,Festo,8069218,NPFC-E1-2M5-FM,1
3781,Festo,8069218,NPFC-E1-2M5-FM,1
3782,Festo,8030217,NPFC-L-R14-G14-MF,1
3783,Festo,8030217,NPFC-L-R14-G14-MF,1
3784,Festo,8030216,NPFC-L-R18-G18-MF,1
3785,Festo,8030311,NPFC-R-G12-G14-MF,1
3786,Festo,8030311,NPFC-R-G12-G14-MF,1
3787,Festo,8069224,NPFC-R-G12-G38-F,1
3788,Festo,8030312,NPFC-R-G12-G38-MF,1
3789,Festo,8069220,NPFC-R-G14-G18-F,1
3790,Festo,8030315,NPFC-R-G14-G18-FM,1
3791,Festo,8030308,NPFC-R-G14-G18-MF,1
3792,Festo,8030297,NPFC-R-G34-G12-F,1
3793,Festo,8030313,NPFC-R-G34-G12-MF（10 minimum orders）,1
3794,Festo,8069221,NPFC-R-G38-G14-F,1
3795,Festo,8030317,NPFC-R-G38-G14-FM,1
3796,Festo,8030310,NPFC-R-G38-G14-MF,1
3797,Festo,8030309,NPFC-R-G38-G18-MF,1
3798,Festo,8030309,NPFC-R-G38-G18-MF,1
3799,Festo,8142598,NPFC-RS-G12-G38-MF,1
3800,Festo,8142599,NPFC-RS-G34-G12-MF（10 minimum orders）,1
3801,Festo,8142596,NPFC-RS-G38-G14-MF,1
3802,Festo,8030294,NPFC-S-2G12-F,1
3803,Festo,8030292,NPFC-S-2G14-F,1
3804,Festo,8030291,NPFC-S-2G18-F,1
3805,Festo,8030293,NPFC-S-2G38-F,1
3806,Festo,8030260,NPFC-T-2R14-G14-MMF,1
3807,Festo,8030260,NPFC-T-2R14-G14-MMF,1
3808,Festo,8059277,NPHS-D6-M-G12,1
3809,Festo,8059275,NPHS-D6-M-G14,1
3810,Festo,8059276,NPHS-D6-M-G38,1
3811,Festo,8059274,NPHS-D6-P-BC9,1
3812,Festo,8059267,NPHS-D6-P-G14,1
3813,Festo,8059271,NPHS-D6-P-G14F,1
3814,Festo,8059266,NPHS-D6-P-G18,1
3815,Festo,8059260,NPHS-S6-M-G12,1
3816,Festo,8059258,NPHS-S6-M-G14,1
3817,Festo,8059262,NPHS-S6-M-G14F,1
3818,Festo,8059257,NPHS-S6-M-G18,1
3819,Festo,578409,NPQH-BK-G12-P10,1
3820,Festo,578407,NPQH-BK-G14-P10,1
3821,Festo,578406,NPQH-BK-G18-P10,1
3822,Festo,578344,NPQH-D-G1/4-Q12-P10,1
3823,Festo,578349,NPQH-D-G12-Q10-P10,1
3824,Festo,578350,NPQH-D-G12-Q12-P10,1
3825,Festo,578343,NPQH-D-G14-Q10-P10,1
3826,Festo,578341,NPQH-D-G14-Q6-P10,1
3827,Festo,578342,NPQH-D-G14-Q8-P10,1
3828,Festo,578342,NPQH-D-G14-Q8-P10,1
3829,Festo,578357,NPQH-D-G14F-Q8-P10,1
3830,Festo,578338,NPQH-D-G18-Q4-P10,1
3831,Festo,578339,NPQH-D-G18-Q6-P10,1
3832,Festo,578340,NPQH-D-G18-Q8-P10,1
3833,Festo,578352,NPQH-D-G18F-Q4-P10,1
3834,Festo,578353,NPQH-D-G18F-Q6-P10,1
3835,Festo,578354,NPQH-D-G18F-Q8-P10,1
3836,Festo,578346,NPQH-D-G38-Q10-P10,1
3837,Festo,578347,NPQH-D-G38-Q12-P10,1
3838,Festo,578345,NPQH-D-G38-Q8-P10,1
3839,Festo,578334,NPQH-D-M5-Q4-P10,1
3840,Festo,578335,NPQH-D-M5-Q6-P10,1
3841,Festo,578335,NPQH-D-M5-Q6-P10,1
3842,Festo,578337,NPQH-D-M7-Q6-P10,1
3843,Festo,578326,NPQH-D-Q10-E-P10,1
3844,Festo,578327,NPQH-D-Q12-E-P10,1
3845,Festo,578327,NPQH-D-Q12-E-P10,1
3846,Festo,578331,NPQH-D-Q12-Q8-P10,1
3847,Festo,578333,NPQH-D-Q14-Q12-P10,1
3848,Festo,578324,NPQH-D-Q6-E-P10,1
3849,Festo,578324,NPQH-D-Q6-E-P10,1
3850,Festo,578329,NPQH-D-Q6-Q4-P10,1
3851,Festo,578325,NPQH-D-Q8-E-P10,1
3852,Festo,578325,NPQH-D-Q8-E-P10,1
3853,Festo,578330,NPQH-D-Q8-Q6-P10,1
3854,Festo,578308,NPQH-D-S10-Q6-P10,1
3855,Festo,578309,NPQH-D-S10-Q8-P10,1
3856,Festo,578315,NPQH-D-S14-Q10-P10,1
3857,Festo,578375,NPQH-DK-G18-Q6-P10,1
3858,Festo,578300,NPQH-H-Q6-E-P10,1
3859,Festo,578291,NPQH-L-G12-Q10-P10,1
3860,Festo,578291,NPQH-L-G12-Q10-P10,1
3861,Festo,578292,NPQH-L-G12-Q12-P10,1
3862,Festo,578292,NPQH-L-G12-Q12-P10,1
3863,Festo,578293,NPQH-L-G12-Q14-P10,1
3864,Festo,578293,NPQH-L-G12-Q14-P10,1
3865,Festo,578285,NPQH-L-G14-Q10-P10,1
3866,Festo,578285,NPQH-L-G14-Q10-P10,1
3867,Festo,578286,NPQH-L-G14-Q12-P10,1
3868,Festo,578286,NPQH-L-G14-Q12-P10,1
3869,Festo,578283,NPQH-L-G14-Q6-P10,1
3870,Festo,578283,NPQH-L-G14-Q6-P10,1
3871,Festo,578284,NPQH-L-G14-Q8-P10,1
3872,Festo,578284,NPQH-L-G14-Q8-P10,1
3873,Festo,578280,NPQH-L-G18-Q4-P10,1
3874,Festo,578281,NPQH-L-G18-Q6-P10,1
3875,Festo,578282,NPQH-L-G18-Q8-P10,1
3876,Festo,578282,NPQH-L-G18-Q8-P10,1
3877,Festo,578282,NPQH-L-G18-Q8-P10,1
3878,Festo,578282,NPQH-L-G18-Q8-P10（10个起订）,1
3879,Festo,578288,NPQH-L-G38-Q10-P10,1
3880,Festo,578289,NPQH-L-G38-Q12-P10,1
3881,Festo,578289,NPQH-L-G38-Q12-P10,1
3882,Festo,578290,NPQH-L-G38-Q14-P10,1
3883,Festo,578287,NPQH-L-G38-Q8-P10,1
3884,Festo,578276,NPQH-L-M5-Q4-P10,1
3885,Festo,578277,NPQH-L-M5-Q6-P10,1
3886,Festo,578277,NPQH-L-M5-Q6-P10,1
3887,Festo,578279,NPQH-L-M7-Q6-P10,1
3888,Festo,578273,NPQH-L-Q10-E-P10,1
3889,Festo,578274,NPQH-L-Q12-E-P10,1
3890,Festo,578274,NPQH-L-Q12-E-P10,1
3891,Festo,578275,NPQH-L-Q14-E-P10,1
3892,Festo,578271,NPQH-L-Q6-E-P10,1
3893,Festo,578271,NPQH-L-Q6-E-P10,1
3894,Festo,578272,NPQH-L-Q8-E-P10,1
3895,Festo,578272,NPQH-L-Q8-E-P10,1
3896,Festo,578402,NPQH-T-G12-Q10-P10,1
3897,Festo,578403,NPQH-T-G12-Q12-P10,1
3898,Festo,578397,NPQH-T-G14-Q10-P10,1
3899,Festo,578395,NPQH-T-G14-Q6-P10,1
3900,Festo,578396,NPQH-T-G14-Q8-P10,1
3901,Festo,578392,NPQH-T-G18-Q4-P10,1
3902,Festo,578393,NPQH-T-G18-Q6-P10,1
3903,Festo,578394,NPQH-T-G18-Q8-P10,1
3904,Festo,578400,NPQH-T-G38-Q10-P10,1
3905,Festo,578401,NPQH-T-G38-Q12-P10,1
3906,Festo,578399,NPQH-T-G38-Q8-P10,1
3907,Festo,578390,NPQH-T-M5-Q4-P10,1
3908,Festo,153013,NPQH-T-Q10-E-P10,1
3909,Festo,578383,NPQH-T-Q10-E-P10,1
3910,Festo,578383,NPQH-T-Q10-E-P10,1
3911,Festo,578388,NPQH-T-Q10-Q8-P10,1
3912,Festo,578384,NPQH-T-Q12-E-P10,1
3913,Festo,578384,NPQH-T-Q12-E-P10,1
3914,Festo,578389,NPQH-T-Q12-Q10-P10,1
3915,Festo,578385,NPQH-T-Q14-E-P10,1
3916,Festo,578380,NPQH-T-Q4-E-P10,1
3917,Festo,578381,NPQH-T-Q6-E-P10,1
3918,Festo,578381,NPQH-T-Q6-E-P10,1
3919,Festo,578382,NPQH-T-Q8-E-P10,1
3920,Festo,578387,NPQH-T-Q8-Q6-P10,1
3921,Festo,578387,NPQH-T-Q8-Q6-P10,1
3922,Festo,578412,NPQH-Y-Q10-E-P10,1
3923,Festo,578410,NPQH-Y-Q6-E-P10,1
3924,Festo,578413,NPQH-Y-Q6-Q4-P10,1
3925,Festo,578411,NPQH-Y-Q8-E-P10,1
3926,Festo,578414,NPQH-Y-Q8-Q6-P10,1
3927,Festo,570451,NPQM-D-G12-Q14-P10,1
3928,Festo,558666,NPQM-D-G14-Q10-P10,1
3929,Festo,558664,NPQM-D-G14-Q6-P10,1
3930,Festo,558662,NPQM-D-G18-Q6-P10,1
3931,Festo,558763,NPQM-D-Q10-E-P10,1
3932,Festo,558764,NPQM-D-Q12-E-P10,1
3933,Festo,570452,NPQM-D-Q14-E-P10,1
3934,Festo,558761,NPQM-D-Q6-E-P10,1
3935,Festo,558660,NPQM-DK-M7-Q6-P10,1
3936,Festo,558711,NPQM-L-G14-Q6-P10,1
3937,Festo,558708,NPQM-L-G18-Q4-P10,1
3938,Festo,558709,NPQM-L-G18-Q6-P10,1
3939,Festo,558705,NPQM-L-M5-Q6-P10,1
3940,Festo,558777,NPQM-L-Q6-E-P10,1
3941,Festo,558737,NPQM-T-G18-Q6-P10,1
3942,Festo,558789,NPQM-T-Q10-E-P10,1
3943,Festo,133098,NPQP-D-Q10-Q8-FD-P10,1
3944,Festo,133047,NPQP-D-R14-Q10-FD-P10,1
3945,Festo,133103,NPQP-H-Q10-E-FD,1
3946,Festo,133108,NPQP-L-Q10-E-FD-P10,1
3947,Festo,133056,NPQP-L-R14-Q8-FD-P10,1
3948,Festo,133053,NPQP-L-R18-Q6-FD-P10（MOQ 10）,1
3949,Festo,133113,NPQP-T-Q10-E-FD-P10,1
3950,Festo,133113,NPQP-T-Q10-E-FD-P10,1
3951,Festo,133112,NPQP-T-Q8-E-FD-P10,1
3952,Festo,133120,NPQP-Y-Q6-E-FD-P10,1
3953,Festo,133121,NPQP-Y-Q8-E-FD-P10,1
3954,Festo,8085700,NPQR-D-Q10-E,1
3955,Festo,8085706,NPQR-D-Q10-Q8,1
3956,Festo,8085698,NPQR-D-Q6-E,1
3957,Festo,8085699,NPQR-D-Q8-E,1
3958,Festo,8085705,NPQR-D-Q8-Q6,1
3959,Festo,8085669,NPQR-DK-G12-Q12,1
3960,Festo,8085665,NPQR-DK-G14-Q8,1
3961,Festo,8085661,NPQR-DK-G18-Q4,1
3962,Festo,8085662,NPQR-DK-G18-Q6,1
3963,Festo,8085657,NPQR-DK-M5-Q4,1
3964,Festo,8085732,NPQR-H-Q10-E,1
3965,Festo,8085732,NPQR-H-Q10-E,1
3966,Festo,8085733,NPQR-H-Q12-E,1
3967,Festo,8085733,NPQR-H-Q12-E,1
3968,Festo,8085731,NPQR-H-Q8-E,1
3969,Festo,8085731,NPQR-H-Q8-E,1
3970,Festo,8085680,NPQR-L-G18-Q4,1
3971,Festo,8085681,NPQR-L-G18-Q6,1
3972,Festo,8085687,NPQR-L-G38-Q12,1
3973,Festo,8085710,NPQR-L-Q6-E,1
3974,Festo,8085692,NPQR-T-G18-Q6,1
3975,Festo,8085719,NPQR-T-Q10-E,1
3976,Festo,8085720,NPQR-T-Q12-E,1
3977,Festo,8085717,NPQR-T-Q6-E,1
3978,Festo,8085718,NPQR-T-Q8-E,1
3979,Festo,150914,NST-5-M5,1
3980,Festo,150914,NST-5-M5,1
3981,Festo,535987,NVF3-MOH-5/2-K-1/4-EX,1
3982,Festo,2226,O-1/2,1
3983,Festo,2223,O-1/8,1
3984,Festo,2225,O-3/8,1
3985,Festo,3565,O-M5,1
3986,Festo,152811,OFSW-32,1
3987,Festo,4131,OH-22-RT,1
3988,Festo,531774,OK-1/2,1
3989,Festo,34637,OL-1/2,1
3990,Festo,33840,OL-1/8,1
3991,Festo,6682,OS-1/4-B,1
3992,Festo,6682,OS-1/4-B,1
3993,Festo,6681,OS-1/8-B,1
3994,Festo,6684,OS-PK-3,1
3995,Festo,4232,OS-PK-3-6/3,1
3996,Festo,741024,OVEM-07/10 ET,1
3997,Festo,8037010,PAGN-40-0.4M-R18-1.6,1
3998,Festo,8037010,PAGN-40-0.4M-R18-1.6,1
3999,Festo,8037011,PAGN-40-0.6M-R18-1.6,1
4000,Festo,8001504,PAGN-40-1.6M-G18,1
4001,Festo,8037012,PAGN-40-1.6M-R18-1.6,1
4002,Festo,548009,PAGN-40-10-P10,1
4003,Festo,8001503,PAGN-40-1M-G18,1
4004,Festo,8001503,PAGN-40-1M-G18,1
4005,Festo,359874,PAGN-40-1M-G18-CPA,1
4006,Festo,8001503,PAGN-40-1M-G18-CPA,1
4007,Festo,8001503,PAGN-40-1M-G18-CPA,1
4008,Festo,8037109,PAGN-40-1M-G18PA,1
4009,Festo,2849916,PAGN-40-1M-R18-1.6,1
4010,Festo,8001506,PAGN-50-1.6M-G14,1
4011,Festo,356759,PAGN-50-1.6M-G14-CPA,1
4012,Festo,8001506,PAGN-50-1.6M-G14-CPA,1
4013,Festo,8001505,PAGN-50-1M-G14,1
4014,Festo,8001505,PAGN-50-1M-G14-CPA,1
4015,Festo,8001505,PAGN-50-1M-G14-CPA,1
4016,Festo,8001505,PAGN-50-1M-G14-CPA,1
4017,Festo,8037006,PAGN-P-40-1M-G14,1
4018,Festo,8037006,PAGN-P-40-1M-G14,1
4019,Festo,8037006,PAGN-P-40-1M-G14,1
4020,Festo,8037009,PAGN-P-50-1.6M-G14,1
4021,Festo,8037008,PAGN-P-50-1M-G14,1
4022,Festo,161130,PAGN-P-63-0.6M-G14-1,1
4023,Festo,553909,"PAN-10X1,5-BL",1
4024,Festo,546287,"PAN-10X1,5-NT",1
4025,Festo,152701,"PAN-10X1,5-SI",1
4026,Festo,553910,"PAN-12X1,75-BL",1
4027,Festo,152702,"PAN-12X1,75-SI",1
4028,Festo,553906,"PAN-4X0,75-BL",1
4029,Festo,152697,"PAN-4X0,75-SI",1
4030,Festo,553907,PAN-6X1-BL,1
4031,Festo,553931,PAN-6X1-GE（Multiples of 50 meters）,1
4032,Festo,546285,PAN-6X1-NT,1
4033,Festo,553925,PAN-6X1-RT,1
4034,Festo,152699,PAN-6X1-SI,1
4035,Festo,553908,"PAN-8X1,25-BL",1
4036,Festo,553908,"PAN-8X1,25-BL",1
4037,Festo,546286,"PAN-8X1,25-NT",1
4038,Festo,152700,"PAN-8X1,25-SI",1
4039,Festo,570360,"PAN-MF-10X1,25-SW",1
4040,Festo,570361,"PAN-MF-12X1,5-SW",1
4041,Festo,570362,PAN-MF-14X2-SW,1
4042,Festo,570359,PAN-MF-8X1-SW,1
4043,Festo,541677,"PAN-R-10X1,9-SI",1
4044,Festo,541678,"PAN-R-12X2,2-SI",1
4045,Festo,8036208,"PAN-R-28X2,5-SW",1
4046,Festo,541675,"PAN-R-6X1,1-SI",1
4047,Festo,541676,"PAN-R-8X1,5-SI",1
4048,Festo,132905,PAN-V0-6X1-BL,1
4049,Festo,160550,PAN-V0-6X1-SW,1
4050,Festo,132906,PAN-V0-8X1-BL,1
4051,Festo,160551,PAN-V0-8X1-SW,1
4052,Festo,160551,PAN-V0-8X1-SW,1
4053,Festo,546522,PBL-1/4-D-MINI-L-NPT（Stop production at any time）,1
4054,Festo,546497,PBL-1/4-D-MINI-L（Stop production at any time）,1
4055,Festo,546523,PBL-1/4-D-MINI-R-NPT（Stop production at any time）,1
4056,Festo,546498,PBL-1/4-D-MINI-R（Stop production at any time）,1
4057,Festo,546495,PBL-1/8-D-MINI-L（Stop production at any time）,1
4058,Festo,546496,PBL-1/8-D-MINI-R（Stop production at any time）,1
4059,Festo,542787,PBL-1/8-DB-MINI,1
4060,Festo,546524,PBL-3/8-D-MINI-L-NPT（Stop production at any time）,1
4061,Festo,546499,PBL-3/8-D-MINI-L（Stop production at any time）,1
4062,Festo,546525,PBL-3/8-D-MINI-R-NPT（Stop production at any time）,1
4063,Festo,546500,PBL-3/8-D-MINI-R（Stop production at any time）,1
4064,Festo,4787813,PCRP-64-G12-7-E-R1-M-T18,1
4065,Festo,4787813,PCRP-64-G12-7-E-R1-M-T18,1
4066,Festo,4787810,PCRP-64-N12-12-E-R1-M-T18,1
4067,Festo,552175,PDAD-100-G1/2,1
4068,Festo,338404,PEFC1-16-TPE-U,1
4069,Festo,551459,"PEN-10X1,5-BL",1
4070,Festo,551460,"PEN-12X1,75-BL",1
4071,Festo,570516,PEN-14X2-SW,1
4072,Festo,551457,PEN-6X1-BL,1
4073,Festo,551457,PEN-6X1-BL,1
4074,Festo,551475,PEN-6X1-RT,1
4075,Festo,551458,"PEN-8X1,25-BL",1
4076,Festo,551476,"PEN-8X1,25-RT",1
4077,Festo,8625,PEN-M5,1
4078,Festo,159259,PEV-1/4-A-SW27,1
4079,Festo,161209,PEV-1/4-A-WD,1
4080,Festo,10773,PEV-1/4-B,1
4081,Festo,154613,PEV-1/4-B -SA,1
4082,Festo,192488,PEV-1/4-B-M12,1
4083,Festo,192488,PEV-1/4-B-M12,1
4084,Festo,175250,PEV-1/4-B-OD,1
4085,Festo,175250,PEV-1/4-B-OD,1
4086,Festo,161760,PEV-1/4-SC-OD,1
4087,Festo,164274,PEV-1/4-WD-LED-24,1
4088,Festo,152616,PEV-W-S-LED-GH,1
4089,Festo,197064,"PFAN-10X1,5-NT",1
4090,Festo,197065,"PFAN-12X1,75-NT",1
4091,Festo,197061,"PFAN-4X0,75-NT",1
4092,Festo,197061,"PFAN-4X0,75-NT",1
4093,Festo,197062,PFAN-6X1-NT,1
4094,Festo,197063,"PFAN-8X1,25-NT",1
4095,Festo,8119355,PGGT-19-LL-3MR-5M-PU2,1
4096,Festo,8119356,PGGT-30-LL-5MR-5M-PU2,1
4097,Festo,1686636,"Please confirm whether it is this model VZBA-1/2""-GG-63-T-22-F0304-V4V4T",1
4098,Festo,558208,"PLN-10X1,5-BL",1
4099,Festo,193406,"PLN-10X1,5-NT",1
4100,Festo,558214,"PLN-10X1,5-SI",1
4101,Festo,195283,"PLN-10X1,5-SW",1
4102,Festo,558209,"PLN-12X1,75-BL",1
4103,Festo,195280,"PLN-4X0,75-SW",1
4104,Festo,558206,PLN-6X1-BL,1
4105,Festo,193404,PLN-6X1-NT,1
4106,Festo,558212,PLN-6X1-SI,1
4107,Festo,195281,PLN-6X1-SW,1
4108,Festo,558207,"PLN-8X1,25-BL",1
4109,Festo,195282,"PLN-8X1,25-SW",1
4110,Festo,13363,PPL-1/4,1
4111,Festo,13364,PPL-1/8,1
4112,Festo,19796,"PPS-6-7,5-1/4-BL",1
4113,Festo,550599,PQ-RK-28-B,1
4114,Festo,9298,PR-30-RT,1
4115,Festo,12974,PR-6-BL,1
4116,Festo,330944,PRS-1/4-..-B,1
4117,Festo,336090,PRS-1/8-..-B B,1
4118,Festo,254760,PRS-3/8- 2 B,1
4119,Festo,197162,PS1-SAC31-30POL+LED,1
4120,Festo,8061174,"PTFEN-10X1,5-NT",1
4121,Festo,8061175,PTFEN-12X2-NT,1
4122,Festo,8061176,PTFEN-14X2-NT,1
4123,Festo,8061177,"PTFEN-16X2,5-NT-25",1
4124,Festo,8061172,PTFEN-6X1-NT-100,1
4125,Festo,8061178,PTFEN-6X1-NT-500,1
4126,Festo,8061173,PTFEN-8X1-NT,1
4127,Festo,12133,PU-13-SW,1
4128,Festo,12134,PU-9-SW,1
4129,Festo,197596,"PUN-10X1,5-S-1-BL",1
4130,Festo,197597,"PUN-10X1,5-S-2-BL",1
4131,Festo,197627,"PUN-10X1,5-S-2-DUO-BS",1
4132,Festo,197598,"PUN-10X1,5-S-6-BL",1
4133,Festo,533463,"PUN-10X1,5-SG-2,4-BL-1/4",1
4134,Festo,533463,"PUN-10X1,5-SG-2,4-BL-1/4",1
4135,Festo,533464,"PUN-10X1,5-SG-4,8-BL-1/4",1
4136,Festo,533465,"PUN-10X1,5-SG-6-BL-1/4",1
4137,Festo,533465,"PUN-10X1,5-SG-6-BL-1/4",1
4138,Festo,197393,"PUN-10X1,5-SW New style PUN-H-10X1,5-SW",1
4139,Festo,159670,PUN-12X2-BL替代PUN-H-12X2-BL,1
4140,Festo,533466,"PUN-12X2-SG-4,8-BL-3/8",1
4141,Festo,533466,"PUN-12X2-SG-4,8-BL-3/8",1
4142,Festo,159672,"PUN-16X2,5-BL New style PUN-H-16X2,5-BL（50米起订）",1
4143,Festo,159674,"PUN-4X0,75-DUO-BS",1
4144,Festo,159675,PUN-6X1-DUO-BS,1
4145,Festo,152823,PUN-6X1-DUO-SI,1
4146,Festo,178418,PUN-6X1-GE替代PUN-H-6X1-GE,1
4147,Festo,197590,PUN-6X1-S-1-BL,1
4148,Festo,197605,PUN-6X1-S-1-SW,1
4149,Festo,197591,PUN-6X1-S-2-BL,1
4150,Festo,197606,PUN-6X1-S-2-SW,1
4151,Festo,197592,PUN-6X1-S-6-BL,1
4152,Festo,197622,PUN-6X1-S-6-DUO-BS,1
4153,Festo,197607,PUN-6X1-S-6-SW,1
4154,Festo,152824,"PUN-8X1,25-DUO-SI",1
4155,Festo,197593,"PUN-8X1,25-S-1-BL",1
4156,Festo,197594,"PUN-8X1,25-S-2-BL",1
4157,Festo,197595,"PUN-8X1,25-S-6-BL",1
4158,Festo,188882,PUN-CM-4-SW,1
4159,Festo,188882,PUN-CM-4-SW,1
4160,Festo,130816,PUN-CM-8-SW,1
4161,Festo,197386,"PUN-H-10X1,5-BL",1
4162,Festo,558295,"PUN-H-10X1,5-GN",1
4163,Festo,197379,"PUN-H-10X1,5-NT",1
4164,Festo,197393,"PUN-H-10x1,5-SW",1
4165,Festo,197393,"PUN-H-10X1,5-SW",1
4166,Festo,8048701,"PUN-H-10X1,5-TBL",1
4167,Festo,197387,PUN-H-12X2-BL,1
4168,Festo,197387,PUN-H-12X2-BL,1
4169,Festo,197387,PUN-H-12X2-BL,1
4170,Festo,558296,PUN-H-12X2-GN,1
4171,Festo,197380,PUN-H-12X2-NT,1
4172,Festo,8048711,PUN-H-12X2-TBL,1
4173,Festo,570386,PUN-H-14X2-BL,1
4174,Festo,197388,"PUN-H-16X2,5-BL",1
4175,Festo,197388,"PUN-H-16X2,5-BL",1
4176,Festo,558297,"PUN-H-16X2,5-GN",1
4177,Festo,558276,"PUN-H-16X2,5-SI-100",1
4178,Festo,197395,"PUN-H-16X2,5-SW",1
4179,Festo,197382,"PUN-H-3X0,5-BL",1
4180,Festo,197375,"PUN-H-3X0,5-NT",1
4181,Festo,197383,"PUN-H-4X0,75-BL",1
4182,Festo,197396,"PUN-H-4X0,75-DUO",1
4183,Festo,558299,"PUN-H-4X0,75-GE",1
4184,Festo,558292,"PUN-H-4X0,75-GN",1
4185,Festo,197376,"PUN-H-4X0,75-NT",1
4186,Festo,558285,"PUN-H-4X0,75-RT",1
4187,Festo,197390,"PUN-H-4X0,75-SW",1
4188,Festo,197390,"PUN-H-4X0,75-SW",1
4189,Festo,197384,PUN-H-6X1-BL,1
4190,Festo,197384,PUN-H-6X1-BL,1
4191,Festo,178418,PUN-H-6X1-GE,1
4192,Festo,558293,PUN-H-6X1-GN,1
4193,Festo,197377,PUN-H-6X1-NT,1
4194,Festo,558286,PUN-H-6X1-RT,1
4195,Festo,558279,PUN-H-6X1-SI,1
4196,Festo,197391,PUN-H-6x1-SW,1
4197,Festo,8048681,PUN-H-6X1-TBL,1
4198,Festo,197385,"PUN-H-8X1,25-BL",1
4199,Festo,197385,"PUN-H-8X1,25-BL",1
4200,Festo,197385,"PUN-H-8X1,25-BL",1
4201,Festo,197398,"PUN-H-8X1,25-DUO",1
4202,Festo,558301,"PUN-H-8X1,25-GE",1
4203,Festo,558294,"PUN-H-8X1,25-GN",1
4204,Festo,197378,"PUN-H-8X1,25-NT",1
4205,Festo,558287,"PUN-H-8X1,25-RT",1
4206,Festo,558280,"PUN-H-8X1,25-SI",1
4207,Festo,558280,"PUN-H-8X1,25-SI",1
4208,Festo,197392,"PUN-H-8X1,25-SW",1
4209,Festo,8048691,"PUN-H-8X1,25-TBL",1
4210,Festo,525444,"PUN-V0-10X1,5-BL",1
4211,Festo,525442,PUN-V0-6X1-BL,1
4212,Festo,525443,"PUN-V0-8X1,25-BL",1
4213,Festo,15608,PZV-E-C,1
4214,Festo,8605,PZV-S-E,1
4215,Festo,8605,PZV-S-E,1
4216,Festo,9543,QH-1/2,1
4217,Festo,9541,QH-1/4,1
4218,Festo,9541,QH-1/4,1
4219,Festo,153483,QH-QS-4,1
4220,Festo,153486,QH-QS-4-1/8,1
4221,Festo,153484,QH-QS-6,1
4222,Festo,153487,QH-QS-6-1/8,1
4223,Festo,2257,QM-1/2-1/2,1
4224,Festo,2255,QM-1/4-1/4,1
4225,Festo,2254,QM-1/8-1/8,1
4226,Festo,190646,QS-1/2-10,1
4227,Festo,133189,QS-1/2-10-50,1
4228,Festo,153010,QS-1/2-12,1
4229,Festo,130684,QS-1/2-12-20,1
4230,Festo,153011,QS-1/2-16,1
4231,Festo,153007,QS-1/4-10,1
4232,Festo,153018,QS-1/4-10-I,1
4233,Festo,164980,QS-1/4-12,1
4234,Festo,130680,QS-1/4-12-20,1
4235,Festo,190644,QS-1/4-4,1
4236,Festo,153003,QS-1/4-6,1
4237,Festo,153005,QS-1/4-8,1
4238,Festo,130678,QS-1/4-8-50,1
4239,Festo,153016,QS-1/4-8-I,1
4240,Festo,190643,QS-1/8-10,1
4241,Festo,190647,QS-1/8-10-I,1
4242,Festo,153001,QS-1/8-4,1
4243,Festo,153002,QS-1/8-6,1
4244,Festo,130675,QS-1/8-6-100,1
4245,Festo,153013,QS-1/8-6-I,1
4246,Festo,153004,QS-1/8-8,1
4247,Festo,153004,QS-1/8-8,1
4248,Festo,153004,QS-1/8-8,1
4249,Festo,130676,QS-1/8-8-50,1
4250,Festo,153015,QS-1/8-8-I,1
4251,Festo,153034,QS-10,1
4252,Festo,153034,QS-10,1
4253,Festo,130689,QS-10-50,1
4254,Festo,130607,QS-10-6,1
4255,Festo,153039,QS-10-8,1
4256,Festo,153039,QS-10-8,1
4257,Festo,153039,QS-10-8,1
4258,Festo,130693,QS-10-8-50,1
4259,Festo,130623,QS-10H-6,1
4260,Festo,153043,QS-10H-8,1
4261,Festo,153043,QS-10H-8,1
4262,Festo,153035,QS-12,1
4263,Festo,153040,QS-12-10,1
4264,Festo,130694,QS-12-10-20,1
4265,Festo,130690,QS-12-20,1
4266,Festo,130608,QS-12-8,1
4267,Festo,153044,QS-12H-10,1
