№,Наименование сделки,Статус,Дата создания сделки,Даты первой оплаты сделки,Контрагент,Наименование товара,Артикул товара,Категория товара,"Цена товара, ю",ВХОД. ю,ВХОД. $,Менеджер по продажам,Снабженец
10201.0,"Order-6749, Датчик SKS36-HFA0-S05",1. Принято в расчет,2025-04-10T00:00:00,,,,,,,12.45,90.0,Светлана Васильева,Фирулева Елена
10202.0,"Order-6746, Запрос 9052",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.45,90.0,Павел Бородуля,Фирулева Елена
10203.0,"Order-6740, NORD SK, Siemens",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Валеева Мария
10204.0,"Order-6739, IFM, SICK, Schneider, OMRON",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Валеева Мария
10205.0,"Order-6737, Срочно! SMC / Festo",1. Принято в расчет,2025-04-11T00:00:00,,Пневмопроект,,,,,12.34,89.0,Светлана Васильева,Валеева Мария
10206.0,"Order-X, 6633, Festo 28/03 2 и 3 ПОЗ",12. Документы выписаны,2025-04-02T00:00:00,,,,,,,12.0139573770491,89.0,Павел Бородуля,Фирулева Елена
10207.0,"Order-6758, SKF (оригинальный, новый) 6318/C3VL0241",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Валеева Мария
10208.0,"Order-6774, SMC",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10209.0,"Order-6763, SMC",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Александра Павликова,Валеева Мария
10210.0,"Order-6775, Срочно! Уголок крепежный Festo HFOE-D-MIDI/MAXI 159593",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10211.0,"Order-6759, Siemens    1LE1501-3AC63-4AC4-Z",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Валеева Мария
10212.0,"Order-X, 7016, Запрос Festo SMC, Финально",12. Документы выписаны,2025-05-16T00:00:00,,,,,,,11.78,84.0,Светлана Васильева,Фирулева Елена
10213.0,"Order-6771, ABB ПРЕОБРАЗОВАТЕЛЬ ЧАСТОТЫ ACS355-03E-44A0-4 22КВТ IP20 380В 3ФАЗЫ 3AUA0000058195",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10214.0,"Order-6773, ABB",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10215.0,"Order-6770, SIEMENS, Schneider Electric, DANFOSS",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10216.0,"Order-6727, Срочно! ЗИП2",1. Принято в расчет,2025-04-11T00:00:00,,,,,,,12.34,89.0,Светлана Васильева,Фирулева Елена
10217.0,"Order-6764, SMC",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Александра Павликова,Валеева Мария
10218.0,"Order-6760, SMC",12. Документы выписаны,2025-04-14T00:00:00,,,,,,,11.89,84.0,Александра Павликова,Валеева Мария
10219.0,"Order-6747, Festo, CAS",12. Документы выписаны,2025-04-10T00:00:00,,,,,,,12.0139425287356,88.0,Светлана Васильева,Фирулева Елена
10220.0,"Order-6735, Запрос коммерческого предложения на листы г/к",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,11.87,85.0,Павел Бородуля,Фирулева Елена
10221.0,"Order-6709, Щуп измерительный для инструмента HEIDENHAIN TS 641, Конус присоединительный SK40",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Павел Бородуля,Валеева Мария
10222.0,"Order-6784, Заявка. VP746-5DZ1-M-D Пневмораспределитель, 24VDC",12. Документы выписаны,2025-04-14T00:00:00,,,,,,,12.01,85.0,Павел Бородуля,Валеева Мария
10223.0,"Order-6783, Тюваев Олег 11.04.2025",12. Документы выписаны,2025-04-14T00:00:00,,,,,,,12.0139552678045,88.0,Павел Бородуля,Валеева Мария
10224.0,"Order-6782, Festo 11.04.2025",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Павел Бородуля,Валеева Мария
10225.0,"Order-6780, энкодер",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Павел Бородуля,Валеева Мария
10226.0,"Order-6778, Бесконтактный датчик положения SMC D-A93",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Светлана Васильева,Фирулева Елена
10227.0,"Order-6711, сервопривод LENZE на шприц Konti MDFKSRS071-33 0040044110045660",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Павел Бородуля,Фирулева Елена
10228.0,"Order-6700, Teral   TRP-MHA16-DBT-4FK-CL",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Светлана Васильева,Фирулева Елена
10229.0,"Order-6793, SMC",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Александра Павликова,Валеева Мария
10230.0,"Order-6794, Аккумуляторы",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,11.49,83.0,Павел Бородуля,-
10231.0,"Order-6791, Festo",1. Принято в расчет,2025-04-14T00:00:00,,,,,,,12.25,88.0,Светлана Васильева,Фирулева Елена
10232.0,"Order-6797, Выкуп",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Вероника Максимова,Фирулева Елена
10233.0,"Order-6777, Привод электрический BELIMO SM24A",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Валеева Мария
10234.0,"Order-6768, Срочно! Phoenix Contact МАРКИРОВКА ДЛЯ КЛЕММНЫХ МОДУЛЕЙ 19000 ТАБЛИЧЕК TMT5R 0816430",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Фирулева Елена
10235.0,"Order-6777, Привод электрический BELIMO SM24A.",1. Принято в расчет,2025-04-15T00:00:00,,Пневмопроект,,,,,11.86,85.0,Светлана Васильева,Валеева Мария
10236.0,"Order-6744, 181 NORGREN",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.26,89.0,Светлана Васильева,Валеева Мария
10237.0,"Order-6805, PARKER",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Павел Бородуля,Валеева Мария
10238.0,"Order-6802, Распределитель Bosch R901089241 4WE6J7X/HG24N9K4",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Валеева Мария
10239.0,"Order-6797, Выкуп авиа",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,,
10240.0,"Order-6801, SIEMENS",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Валеева Мария
10241.0,"Order-6799, Siemens, IFM",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.14,87.0,Светлана Васильева,Валеева Мария
10242.0,"Order-6744, 181 NORGREN.",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Валеева Мария
10243.0,"Order-6788, Norgren",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,11.88,84.0,Светлана Васильева,Фирулева Елена
10244.0,"Order-6686, Клапан электромагнитный EV210B 4,5BD G14E NC000 код 032U3600 + катушка BB230AS код 018F7351",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Светлана Васильева,Фирулева Елена
10245.0,"Order-6800, Festo",12. Документы выписаны,2025-04-15T00:00:00,,Пневмопроект,,,,,12.2,87.0,Светлана Васильева,Валеева Мария
10246.0,"Order-6796, Привод линейный электрич.",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Павел Бородуля,Валеева Мария
10247.0,"Order-6795, FESTO",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Павел Бородуля,Фирулева Елена
10248.0,"Order-6790, CAMOZZI, Festo",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,11.94,87.0,Светлана Васильева,Фирулева Елена
10249.0,"Order-6781, Schmalz",1. Принято в расчет,2025-04-15T00:00:00,,,,,,,12.02,87.0,Павел Бородуля,Фирулева Елена
10250.0,"Order-6687, Запчасти для фонтального погрузчика XCMG XC978",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,12.07,87.0,Павел Бородуля,Валеева Мария
10251.0,"Order-6681, NORD, SEW, EBRO ARMATUREN, BURKERT, HONEYWELL, SCHMERSAL, GRUNDFOS",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,11.94,87.0,Светлана Васильева,Валеева Мария
10252.0,"Order-6679, Порт ABB MODBUS TCP 2 AB6223 (3BHE048166R6223)",1. Принято в расчет,2025-04-16T00:00:00,,Пневмопроект,,,,,11.94,87.0,Светлана Васильева,Фирулева Елена
10253.0,"Order-6809, Запрос №44 от 15.04.2025",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,11.94,87.0,Павел Бородуля,Валеева Мария
10254.0,"Order-6811, Тюваев Олег 15.04",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,11.94,87.0,Павел Бородуля,Валеева Мария
10255.0,"Order-6818, 0820055051 Пневмораспределитель Aventics",1. Принято в расчет,2025-04-16T00:00:00,,Пневмопроект,,,,,11.87,85.0,Светлана Васильева,Фирулева Елена
10256.0,"Order-7140, numatrol-lr5-0201",12. Документы выписаны,2025-05-19T00:00:00,,,,,,,11.5,84.0,Павел Бородуля,Фирулева Елена
10257.0,"Order-6808, Asco/Aventics",1. Принято в расчет,2025-04-16T00:00:00,,Пневмопроект,,,,,12.14,87.0,Светлана Васильева,Валеева Мария
10258.0,"Order-6807, SIKA, Omron, INFRANOR,",1. Принято в расчет,2025-04-16T00:00:00,,Пневмопроект,,,,,11.94,87.0,Светлана Васильева,Валеева Мария
10259.0,"Order-6804, Aventics",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,11.94,87.0,Павел Бородуля,Валеева Мария
10260.0,"Order-6789, Водяная баня Yamato BA610C (109л, +5...+80°С)",1. Принято в расчет,2025-04-16T00:00:00,,,,,,,12.07,87.0,Светлана Васильева,Валеева Мария
10261.0,"Order-6824, 8520П",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Павел Бородуля,Валеева Мария
10262.0,"Order-6820, пневмоостров Burkert, артикул 335841",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Светлана Васильева,Фирулева Елена
10263.0,"Order-6820, пневмоостров Burkert, артикул 335841",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Светлана Васильева,Фирулева Елена
10264.0,"Order-6819, Omron",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.12,86.0,Светлана Васильева,Фирулева Елена
10265.0,"Order-6827, Norgren",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Светлана Васильева,Валеева Мария
10266.0,"Order-6832, Запрос №45 от 16.04.2025",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Павел Бородуля,Валеева Мария
10267.0,"Order-6687, Запчасти для фонтального погрузчика XCMG XC978 оригиналы",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,,
10268.0,"Order-6828, Festo LSP-1/4-D (Код 35528)",12. Документы выписаны,2025-04-17T00:00:00,,,,,,,11.89,86.0,Светлана Васильева,Валеева Мария
10269.0,"Order-6836, SMC / Festo",1. Принято в расчет,2025-04-17T00:00:00,,Пневмопроект,,,,,12.07,87.0,Светлана Васильева,Фирулева Елена
10270.0,"Order-6834, Запрос",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Павел Бородуля,Валеева Мария
10271.0,"Order-6825, Карина 16.04.2025",1. Принято в расчет,2025-04-17T00:00:00,,,,,,,12.07,87.0,Павел Бородуля,Валеева Мария
10272.0,"Order-6837, Lumberg 16/04/25",1. Принято в расчет,2025-04-18T00:00:00,,,,,,,11.97,86.0,Светлана Васильева,Валеева Мария
10273.0,"Order-6833, Срочно! Преобразователь MDS60A0015-5A3-4-00 Sew-eurodrive",1. Принято в расчет,2025-04-18T00:00:00,,,,,,,11.97,86.0,Светлана Васильева,Фирулева Елена
